name,marker_type,marker,marker_size,problem,param,runner,retcode,total_time,sat,ce,sat1_time,sat1_ce,nbsat,start_time
600_v1_seed_12112800,marker,1,162,P3,k2,cegar3,0,11.85s,SAT,2,5.28s,2,6,0.00s
600_v1_seed_12112800,marker,1,162,P3,k4,cegar3,0,53.78s,SAT,2,5.52s,2,36,0.00s
600_v1_seed_12112800,marker,1,162,P3,k6,cegar3,0,54.02s,SAT,2,5.53s,2,36,0.00s
600_v1_seed_12112800,marker1,2,162,P3,k1,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_12112800,marker1,2,162,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_12112800,marker1,2,162,P3,k4,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
600_v1_seed_12112800,marker1,2,162,P3,k6,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
600_v1_seed_12112800,marker,2,162,P3,k1,cegar3,0,0.29s,UNSAT,1,,,0,0.00s
600_v1_seed_12112800,marker,2,162,P3,k2,cegar3,0,2.13s,UNSAT,2,,,0,0.00s
600_v1_seed_12112800,marker,2,162,P3,k4,cegar3,0,250.45s,SAT,2,3.40s,2,168,0.00s
600_v1_seed_12112800,marker,2,162,P3,k6,cegar3,0,252.00s,SAT,2,3.39s,2,168,0.00s
600_v1_seed_12112800,marker,3,162,P3,k1,cegar3,0,0.57s,UNSAT,2,,,0,0.00s
600_v1_seed_12112800,marker,3,162,P3,k2,cegar3,0,46.59s,SAT,2,2.17s,2,28,0.00s
600_v1_seed_12112800,marker,3,162,P3,k4,cegar3,0,46.89s,SAT,2,2.58s,2,28,0.00s
600_v1_seed_12112800,marker,3,162,P3,k6,cegar3,0,46.86s,SAT,2,2.57s,2,28,0.00s
600_v1_seed_1301956,marker1,1,124,P3,k1,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
600_v1_seed_1301956,marker1,1,124,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_1301956,marker1,1,124,P3,k4,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_1301956,marker1,1,124,P3,k6,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_1301956,marker,1,124,P3,k1,cegar3,0,0.29s,UNSAT,1,,,0,0.00s
600_v1_seed_1301956,marker,1,124,P3,k2,cegar3,0,2.20s,SAT,1,1.23s,1,2,0.00s
600_v1_seed_1301956,marker,1,124,P3,k4,cegar3,0,2.24s,SAT,1,1.25s,1,2,0.00s
600_v1_seed_1301956,marker,1,124,P3,k6,cegar3,0,2.24s,SAT,1,1.25s,1,2,0.00s
600_v1_seed_1301956,marker1,2,124,P3,k1,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_1301956,marker1,2,124,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_1301956,marker1,2,124,P3,k4,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_1301956,marker1,2,124,P3,k6,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
600_v1_seed_1301956,marker,2,124,P3,k1,cegar3,0,0.56s,UNSAT,2,,,0,0.00s
600_v1_seed_1301956,marker,2,124,P3,k2,cegar3,0,2.62s,SAT,2,1.58s,2,2,0.00s
600_v1_seed_1301956,marker,2,124,P3,k4,cegar3,0,2.67s,SAT,2,1.62s,2,2,0.00s
600_v1_seed_1301956,marker,2,124,P3,k6,cegar3,0,2.65s,SAT,2,1.62s,2,2,0.00s
600_v1_seed_1301956,marker,3,124,P3,k1,cegar3,0,4.13s,SAT,1,1.73s,1,3,0.00s
600_v1_seed_1301956,marker,3,124,P3,k2,cegar3,0,4.10s,SAT,1,1.73s,1,3,0.00s
600_v1_seed_1301956,marker,3,124,P3,k4,cegar3,0,4.14s,SAT,1,1.61s,1,3,0.00s
600_v1_seed_1301956,marker,3,124,P3,k6,cegar3,0,4.14s,SAT,1,1.60s,1,3,0.00s
600_v1_seed_4266311,marker1,1,175,P3,k1,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_4266311,marker1,1,175,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_4266311,marker1,1,175,P3,k4,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
600_v1_seed_4266311,marker1,1,175,P3,k6,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
600_v1_seed_4266311,marker,1,175,P3,k1,cegar3,0,5.51s,UNSAT,2,,,0,0.00s
600_v1_seed_4266311,marker,1,175,P3,k2,cegar3,0,7.15s,SAT,2,7.15s,2,1,0.00s
600_v1_seed_4266311,marker,1,175,P3,k4,cegar3,0,9.01s,SAT,2,7.39s,2,2,0.00s
600_v1_seed_4266311,marker,1,175,P3,k6,cegar3,0,9.00s,SAT,2,7.38s,2,2,0.00s
600_v1_seed_4266311,marker1,2,175,P3,k1,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_4266311,marker1,2,175,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_4266311,marker1,2,175,P3,k4,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
600_v1_seed_4266311,marker1,2,175,P3,k6,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_4266311,marker,2,175,P3,k1,cegar3,0,4.05s,SAT,2,4.05s,2,1,0.00s
600_v1_seed_4266311,marker,2,175,P3,k2,cegar3,0,20.86s,SAT,4,4.32s,2,11,0.00s
600_v1_seed_4266311,marker,2,175,P3,k4,cegar3,0,29.38s,SAT,4,4.31s,2,17,0.00s
600_v1_seed_4266311,marker,2,175,P3,k6,cegar3,0,29.52s,SAT,4,4.34s,2,17,0.00s
600_v1_seed_4266311,marker,3,175,P3,k1,cegar3,0,2.83s,SAT,2,2.83s,2,1,0.00s
600_v1_seed_4266311,marker,3,175,P3,k2,cegar3,0,10.38s,SAT,2,3.21s,2,6,0.00s
600_v1_seed_4266311,marker,3,175,P3,k4,cegar3,0,21.57s,SAT,2,3.32s,2,14,0.00s
600_v1_seed_4266311,marker,3,175,P3,k6,cegar3,0,21.05s,SAT,2,3.26s,2,14,0.00s
600_v1_seed_9682799,marker1,1,181,P3,k1,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_9682799,marker1,1,181,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_9682799,marker1,1,181,P3,k4,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_9682799,marker1,1,181,P3,k6,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
600_v1_seed_9682799,marker,1,181,P3,k1,cegar3,0,2.37s,SAT,2,2.37s,2,1,0.00s
600_v1_seed_9682799,marker,1,181,P3,k2,cegar3,0,2.24s,SAT,2,2.10s,1,1,0.00s
600_v1_seed_9682799,marker,1,181,P3,k4,cegar3,0,2.28s,SAT,2,2.14s,1,1,0.00s
600_v1_seed_9682799,marker,1,181,P3,k6,cegar3,0,2.31s,SAT,2,2.17s,1,1,0.00s
600_v1_seed_9682799,marker1,2,181,P3,k1,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_9682799,marker1,2,181,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_9682799,marker1,2,181,P3,k4,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
600_v1_seed_9682799,marker1,2,181,P3,k6,cegar3,0,0.09s,UNSAT,0,,,0,0.00s
600_v1_seed_9682799,marker,2,181,P3,k1,cegar3,0,0.29s,UNSAT,1,,,0,0.00s
600_v1_seed_9682799,marker,2,181,P3,k2,cegar3,0,2.30s,UNSAT,2,,,0,0.00s
600_v1_seed_9682799,marker,2,181,P3,k4,cegar3,0,20.55s,SAT,2,3.66s,2,12,0.00s
600_v1_seed_9682799,marker,2,181,P3,k6,cegar3,0,20.64s,SAT,2,3.66s,2,12,0.00s
600_v1_seed_9682799,marker,3,181,P3,k1,cegar3,0,0.29s,UNSAT,1,,,0,0.00s
600_v1_seed_9682799,marker,3,181,P3,k2,cegar3,0,0.57s,UNSAT,2,,,0,0.00s
600_v1_seed_9682799,marker,3,181,P3,k4,cegar3,0,12.71s,SAT,2,1.88s,2,9,0.00s
600_v1_seed_9682799,marker,3,181,P3,k6,cegar3,0,12.77s,SAT,2,1.88s,2,9,0.00s
900_v1_seed_1085828,marker1,1,275,P3,k1,cegar3,0,0.13s,UNSAT,0,,,0,0.00s
900_v1_seed_1085828,marker1,1,275,P3,k2,cegar3,0,0.13s,UNSAT,0,,,0,0.00s
900_v1_seed_1085828,marker1,1,275,P3,k4,cegar3,0,0.13s,UNSAT,0,,,0,0.00s
900_v1_seed_1085828,marker1,1,275,P3,k6,cegar3,0,0.13s,UNSAT,0,,,0,0.00s
900_v1_seed_1085828,marker1,2,275,P3,k1,cegar3,0,0.12s,UNSAT,0,,,0,0.00s
900_v1_seed_1085828,marker1,2,275,P3,k2,cegar3,0,0.13s,UNSAT,0,,,0,0.00s
900_v1_seed_1085828,marker1,2,275,P3,k4,cegar3,0,0.13s,UNSAT,0,,,0,0.00s
900_v1_seed_1085828,marker1,2,275,P3,k6,cegar3,0,0.14s,UNSAT,0,,,0,0.00s
900_v1_seed_1085828,marker,1,275,P3,k1,cegar3,0,4.47s,SAT,1,4.47s,1,1,0.00s
900_v1_seed_1085828,marker,1,275,P3,k2,cegar3,0,4.49s,SAT,1,4.49s,1,1,0.00s
900_v1_seed_1085828,marker,1,275,P3,k4,cegar3,0,4.57s,SAT,1,4.57s,1,1,0.00s
900_v1_seed_1085828,marker,1,275,P3,k6,cegar3,0,4.57s,SAT,1,4.57s,1,1,0.00s
900_v1_seed_1085828,marker,2,275,P3,k1,cegar3,0,5.16s,UNSAT,2,,,0,0.00s
900_v1_seed_1085828,marker,2,275,P3,k2,cegar3,0,57.25s,SAT,2,9.43s,2,12,0.00s
900_v1_seed_1085828,marker,2,275,P3,k4,cegar3,0,65.76s,SAT,2,9.48s,2,14,0.00s
900_v1_seed_1085828,marker,2,275,P3,k6,cegar3,0,65.69s,SAT,2,9.45s,2,14,0.00s
900_v1_seed_1085828,marker,3,275,P3,k1,cegar3,0,0.97s,UNSAT,2,,,0,0.00s
900_v1_seed_1085828,marker,3,275,P3,k2,cegar3,0,21.90s,SAT,2,4.13s,2,6,0.00s
900_v1_seed_1085828,marker,3,275,P3,k4,cegar3,0,22.12s,SAT,2,4.19s,2,6,0.00s
900_v1_seed_1085828,marker,3,275,P3,k6,cegar3,0,22.25s,SAT,2,4.22s,2,6,0.00s
900_v1_seed_255105,marker1,1,161,P3,k1,cegar3,0,0.11s,UNSAT,0,,,0,0.00s
900_v1_seed_255105,marker1,1,161,P3,k2,cegar3,0,0.12s,UNSAT,0,,,0,0.00s
900_v1_seed_255105,marker1,1,161,P3,k4,cegar3,0,0.12s,UNSAT,0,,,0,0.00s
900_v1_seed_255105,marker1,1,161,P3,k6,cegar3,0,0.13s,UNSAT,0,,,0,0.00s
900_v1_seed_255105,marker,1,161,P3,k1,cegar3,0,16.98s,SAT,1,9.76s,1,3,0.00s
900_v1_seed_255105,marker,1,161,P3,k2,cegar3,0,17.47s,SAT,1,10.03s,1,3,0.00s
900_v1_seed_255105,marker,1,161,P3,k4,cegar3,0,145.81s,SAT,8,10.06s,1,39,0.00s
900_v1_seed_255105,marker,1,161,P3,k6,cegar3,0,482.46s,SAT,9,10.09s,1,147,0.00s
900_v1_seed_255105,marker1,2,161,P3,k1,cegar3,0,0.12s,UNSAT,0,,,0,0.00s
900_v1_seed_255105,marker1,2,161,P3,k2,cegar3,0,0.11s,UNSAT,0,,,0,0.00s
900_v1_seed_255105,marker1,2,161,P3,k4,cegar3,0,0.11s,UNSAT,0,,,0,0.00s
900_v1_seed_255105,marker1,2,161,P3,k6,cegar3,0,0.12s,UNSAT,0,,,0,0.00s
900_v1_seed_255105,marker,2,161,P3,k1,cegar3,0,4.07s,UNSAT,2,,,0,0.00s
900_v1_seed_255105,marker,2,161,P3,k2,cegar3,0,105.91s,SAT,2,6.25s,2,36,0.00s
900_v1_seed_255105,marker,2,161,P3,k4,cegar3,0,158.82s,SAT,2,7.98s,2,54,0.00s
900_v1_seed_255105,marker,2,161,P3,k6,cegar3,0,158.60s,SAT,2,7.97s,2,54,0.00s
900_v1_seed_255105,marker,3,161,P3,k1,cegar3,0,0.50s,UNSAT,1,,,0,0.00s
900_v1_seed_255105,marker,3,161,P3,k2,cegar3,0,83.36s,SAT,1,2.91s,1,30,0.00s
900_v1_seed_255105,marker,3,161,P3,k4,cegar3,0,84.62s,SAT,2,2.99s,1,30,0.00s
900_v1_seed_255105,marker,3,161,P3,k6,cegar3,0,84.70s,SAT,2,2.98s,1,30,0.00s
